,date,cam_id,night,dense,type,place,vehicle_count,pedestrian_count
239,2020-05-07,5b1963da73569e00045d6e64/,,,image,,0,
240,2020-05-07,5b1963da73569e00045d6e64/,,,image,,4,
241,2020-05-07,5b1963da73569e00045d6e64/,,,image,,4,
242,2020-05-08,5b1963da73569e00045d6e64/,,,image,,4,
243,2020-05-08,5b1963da73569e00045d6e64/,,,image,,4,
244,2020-05-08,5b1963da73569e00045d6e64/,,,image,,4,
245,2020-05-08,5b1963da73569e00045d6e64/,,,image,,4,
246,2020-05-08,5b1963da73569e00045d6e64/,,,image,,4,
247,2020-05-09,5b1963da73569e00045d6e64/,,,image,,4,
248,2020-05-09,5b1963da73569e00045d6e64/,,,image,,4,
249,2020-05-09,5b1963da73569e00045d6e64/,,,image,,4,
250,2020-05-09,5b1963da73569e00045d6e64/,,,image,,4,
251,2020-05-09,5b1963da73569e00045d6e64/,,,image,,4,
252,2020-05-10,5b1963da73569e00045d6e64/,,,image,,4,
253,2020-05-10,5b1963da73569e00045d6e64/,,,image,,4,
254,2020-05-10,5b1963da73569e00045d6e64/,,,image,,4,
255,2020-05-10,5b1963da73569e00045d6e64/,,,image,,4,
256,2020-05-10,5b1963da73569e00045d6e64/,,,image,,4,
257,2020-05-11,5b1963da73569e00045d6e64/,,,image,,4,
258,2020-05-11,5b1963da73569e00045d6e64/,,,image,,4,
259,2020-05-11,5b1963da73569e00045d6e64/,,,image,,4,
260,2020-05-11,5b1963da73569e00045d6e64/,,,image,,4,
261,2020-05-11,5b1963da73569e00045d6e64/,,,image,,4,
262,2020-05-12,5b1963da73569e00045d6e64/,,,image,,4,
263,2020-05-12,5b1963da73569e00045d6e64/,,,image,,4,
264,2020-05-12,5b1963da73569e00045d6e64/,,,image,,4,
265,2020-05-12,5b1963da73569e00045d6e64/,,,image,,4,
266,2020-05-12,5b1963da73569e00045d6e64/,,,image,,4,
267,2020-05-13,5b1963da73569e00045d6e64/,,,image,,4,
268,2020-05-13,5b1963da73569e00045d6e64/,,,image,,4,
269,2020-05-13,5b1963da73569e00045d6e64/,,,image,,4,
270,2020-05-13,5b1963da73569e00045d6e64/,,,image,,4,
271,2020-05-13,5b1963da73569e00045d6e64/,,,image,,4,
272,2020-05-14,5b1963da73569e00045d6e64/,,,image,,4,
273,2020-05-14,5b1963da73569e00045d6e64/,,,image,,4,
274,2020-05-14,5b1963da73569e00045d6e64/,,,image,,4,
275,2020-05-14,5b1963da73569e00045d6e64/,,,image,,4,
276,2020-05-15,5b1963da73569e00045d6e64/,,,image,,4,
277,2020-05-15,5b1963da73569e00045d6e64/,,,image,,4,
278,2020-05-15,5b1963da73569e00045d6e64/,,,image,,4,
279,2020-05-15,5b1963da73569e00045d6e64/,,,image,,4,
280,2020-05-15,5b1963da73569e00045d6e64/,,,image,,4,
281,2020-05-16,5b1963da73569e00045d6e64/,,,image,,4,
282,2020-05-16,5b1963da73569e00045d6e64/,,,image,,4,
283,2020-05-16,5b1963da73569e00045d6e64/,,,image,,4,
284,2020-05-16,5b1963da73569e00045d6e64/,,,image,,4,
285,2020-05-16,5b1963da73569e00045d6e64/,,,image,,0,
286,2020-05-17,5b1963da73569e00045d6e64/,,,image,,4,
287,2020-05-17,5b1963da73569e00045d6e64/,,,image,,4,
288,2020-05-17,5b1963da73569e00045d6e64/,,,image,,4,
289,2020-05-17,5b1963da73569e00045d6e64/,,,image,,4,
290,2020-05-17,5b1963da73569e00045d6e64/,,,image,,4,
291,2020-05-18,5b1963da73569e00045d6e64/,,,image,,4,
292,2020-05-18,5b1963da73569e00045d6e64/,,,image,,4,
293,2020-05-18,5b1963da73569e00045d6e64/,,,image,,4,
294,2020-05-19,5b1963da73569e00045d6e64/,,,image,,0,
295,2020-05-19,5b1963da73569e00045d6e64/,,,image,,0,
296,2020-05-19,5b1963da73569e00045d6e64/,,,image,,4,
297,2020-05-19,5b1963da73569e00045d6e64/,,,image,,4,
298,2020-05-19,5b1963da73569e00045d6e64/,,,image,,4,
299,2020-05-20,5b1963da73569e00045d6e64/,,,image,,4,
300,2020-05-20,5b1963da73569e00045d6e64/,,,image,,4,
301,2020-05-20,5b1963da73569e00045d6e64/,,,image,,4,
302,2020-05-20,5b1963da73569e00045d6e64/,,,image,,4,
303,2020-05-20,5b1963da73569e00045d6e64/,,,image,,4,
304,2020-05-21,5b1963da73569e00045d6e64/,,,image,,4,
305,2020-05-21,5b1963da73569e00045d6e64/,,,image,,4,
306,2020-05-21,5b1963da73569e00045d6e64/,,,image,,4,
307,2020-05-21,5b1963da73569e00045d6e64/,,,image,,4,
308,2020-05-22,5b1963da73569e00045d6e64/,,,image,,4,
309,2020-05-22,5b1963da73569e00045d6e64/,,,image,,4,
310,2020-05-22,5b1963da73569e00045d6e64/,,,image,,4,
311,2020-05-27,5b1963da73569e00045d6e64/,,,image,,4,
312,2020-05-28,5b1963da73569e00045d6e64/,,,image,,4,
313,2020-05-28,5b1963da73569e00045d6e64/,,,image,,4,
314,2020-05-28,5b1963da73569e00045d6e64/,,,image,,4,
315,2020-05-28,5b1963da73569e00045d6e64/,,,image,,4,
316,2020-05-29,5b1963da73569e00045d6e64/,,,image,,4,
317,2020-05-29,5b1963da73569e00045d6e64/,,,image,,0,
318,2020-05-29,5b1963da73569e00045d6e64/,,,image,,4,
319,2020-05-29,5b1963da73569e00045d6e64/,,,image,,4,
320,2020-05-29,5b1963da73569e00045d6e64/,,,image,,4,
321,2020-05-30,5b1963da73569e00045d6e64/,,,image,,4,
322,2020-05-30,5b1963da73569e00045d6e64/,,,image,,0,
323,2020-05-30,5b1963da73569e00045d6e64/,,,image,,4,
324,2020-05-30,5b1963da73569e00045d6e64/,,,image,,4,
325,2020-05-30,5b1963da73569e00045d6e64/,,,image,,4,
326,2020-05-31,5b1963da73569e00045d6e64/,,,image,,4,
327,2020-05-31,5b1963da73569e00045d6e64/,,,image,,4,
328,2020-05-31,5b1963da73569e00045d6e64/,,,image,,4,
329,2020-05-31,5b1963da73569e00045d6e64/,,,image,,4,
330,2020-05-31,5b1963da73569e00045d6e64/,,,image,,4,
331,2020-06-01,5b1963da73569e00045d6e64/,,,image,,4,
332,2020-06-01,5b1963da73569e00045d6e64/,,,image,,4,
333,2020-06-01,5b1963da73569e00045d6e64/,,,image,,4,
334,2020-06-02,5b1963da73569e00045d6e64/,,,image,,4,
335,2020-06-02,5b1963da73569e00045d6e64/,,,image,,4,
336,2020-06-02,5b1963da73569e00045d6e64/,,,image,,4,
337,2020-06-02,5b1963da73569e00045d6e64/,,,image,,4,
338,2020-06-02,5b1963da73569e00045d6e64/,,,image,,4,
339,2020-06-03,5b1963da73569e00045d6e64/,,,image,,0,
340,2020-06-03,5b1963da73569e00045d6e64/,,,image,,4,
341,2020-06-03,5b1963da73569e00045d6e64/,,,image,,4,
342,2020-06-03,5b1963da73569e00045d6e64/,,,image,,4,
343,2020-06-03,5b1963da73569e00045d6e64/,,,image,,4,
344,2020-06-04,5b1963da73569e00045d6e64/,,,image,,0,
345,2020-06-04,5b1963da73569e00045d6e64/,,,image,,4,
346,2020-06-04,5b1963da73569e00045d6e64/,,,image,,4,
347,2020-06-04,5b1963da73569e00045d6e64/,,,image,,4,
348,2020-06-05,5b1963da73569e00045d6e64/,,,image,,4,
349,2020-06-05,5b1963da73569e00045d6e64/,,,image,,0,
350,2020-06-05,5b1963da73569e00045d6e64/,,,image,,4,
351,2020-06-05,5b1963da73569e00045d6e64/,,,image,,4,
352,2020-06-05,5b1963da73569e00045d6e64/,,,image,,4,
353,2020-06-06,5b1963da73569e00045d6e64/,,,image,,4,
354,2020-06-06,5b1963da73569e00045d6e64/,,,image,,0,
355,2020-06-06,5b1963da73569e00045d6e64/,,,image,,4,
356,2020-06-06,5b1963da73569e00045d6e64/,,,image,,4,
357,2020-06-06,5b1963da73569e00045d6e64/,,,image,,4,
358,2020-06-07,5b1963da73569e00045d6e64/,,,image,,4,
359,2020-06-07,5b1963da73569e00045d6e64/,,,image,,4,
360,2020-06-07,5b1963da73569e00045d6e64/,,,image,,4,
361,2020-06-07,5b1963da73569e00045d6e64/,,,image,,4,
362,2020-06-07,5b1963da73569e00045d6e64/,,,image,,4,
363,2020-06-08,5b1963da73569e00045d6e64/,,,image,,4,
364,2020-06-08,5b1963da73569e00045d6e64/,,,image,,4,
365,2020-06-08,5b1963da73569e00045d6e64/,,,image,,4,
366,2020-06-08,5b1963da73569e00045d6e64/,,,image,,4,
367,2020-06-08,5b1963da73569e00045d6e64/,,,image,,4,
368,2020-06-09,5b1963da73569e00045d6e64/,,,image,,4,
369,2020-06-09,5b1963da73569e00045d6e64/,,,image,,4,
370,2020-06-09,5b1963da73569e00045d6e64/,,,image,,4,
371,2020-06-09,5b1963da73569e00045d6e64/,,,image,,4,
372,2020-06-09,5b1963da73569e00045d6e64/,,,image,,4,
373,2020-06-10,5b1963da73569e00045d6e64/,,,image,,4,
374,2020-06-10,5b1963da73569e00045d6e64/,,,image,,0,
375,2020-06-10,5b1963da73569e00045d6e64/,,,image,,4,
376,2020-06-10,5b1963da73569e00045d6e64/,,,image,,4,
377,2020-06-10,5b1963da73569e00045d6e64/,,,image,,4,
378,2020-06-11,5b1963da73569e00045d6e64/,,,image,,4,
379,2020-06-11,5b1963da73569e00045d6e64/,,,image,,4,
380,2020-06-11,5b1963da73569e00045d6e64/,,,image,,4,
381,2020-06-11,5b1963da73569e00045d6e64/,,,image,,4,
382,2020-06-12,5b1963da73569e00045d6e64/,,,image,,4,
383,2020-06-12,5b1963da73569e00045d6e64/,,,image,,4,
384,2020-06-12,5b1963da73569e00045d6e64/,,,image,,4,
385,2020-06-12,5b1963da73569e00045d6e64/,,,image,,4,
386,2020-06-12,5b1963da73569e00045d6e64/,,,image,,4,
387,2020-06-13,5b1963da73569e00045d6e64/,,,image,,4,
388,2020-06-13,5b1963da73569e00045d6e64/,,,image,,4,
389,2020-06-13,5b1963da73569e00045d6e64/,,,image,,4,
390,2020-06-13,5b1963da73569e00045d6e64/,,,image,,4,
391,2020-06-13,5b1963da73569e00045d6e64/,,,image,,4,
392,2020-06-14,5b1963da73569e00045d6e64/,,,image,,4,
393,2020-06-14,5b1963da73569e00045d6e64/,,,image,,0,
394,2020-06-14,5b1963da73569e00045d6e64/,,,image,,4,
395,2020-06-14,5b1963da73569e00045d6e64/,,,image,,4,
396,2020-06-14,5b1963da73569e00045d6e64/,,,image,,4,
397,2020-06-15,5b1963da73569e00045d6e64/,,,image,,4,
398,2020-06-15,5b1963da73569e00045d6e64/,,,image,,4,
399,2020-06-15,5b1963da73569e00045d6e64/,,,image,,4,
400,2020-06-15,5b1963da73569e00045d6e64/,,,image,,4,
401,2020-06-16,5b1963da73569e00045d6e64/,,,image,,4,
402,2020-06-16,5b1963da73569e00045d6e64/,,,image,,4,
403,2020-06-16,5b1963da73569e00045d6e64/,,,image,,4,
404,2020-06-16,5b1963da73569e00045d6e64/,,,image,,4,
405,2020-06-16,5b1963da73569e00045d6e64/,,,image,,4,
406,2020-06-17,5b1963da73569e00045d6e64/,,,image,,4,
407,2020-06-17,5b1963da73569e00045d6e64/,,,image,,4,
408,2020-06-17,5b1963da73569e00045d6e64/,,,image,,4,
409,2020-06-17,5b1963da73569e00045d6e64/,,,image,,4,
410,2020-06-17,5b1963da73569e00045d6e64/,,,image,,4,
411,2020-06-18,5b1963da73569e00045d6e64/,,,image,,4,
412,2020-06-18,5b1963da73569e00045d6e64/,,,image,,4,
413,2020-06-18,5b1963da73569e00045d6e64/,,,image,,4,
414,2020-06-18,5b1963da73569e00045d6e64/,,,image,,4,
415,2020-06-19,5b1963da73569e00045d6e64/,,,image,,4,
416,2020-06-19,5b1963da73569e00045d6e64/,,,image,,4,
417,2020-06-19,5b1963da73569e00045d6e64/,,,image,,4,
418,2020-06-19,5b1963da73569e00045d6e64/,,,image,,4,
419,2020-06-19,5b1963da73569e00045d6e64/,,,image,,4,
420,2020-06-20,5b1963da73569e00045d6e64/,,,image,,4,
421,2020-06-20,5b1963da73569e00045d6e64/,,,image,,4,
